OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length,Containment_Duration,Month,Decade,C_METHOD_DESCRIPTION,CAUSE_DESCRIPTION
4500,2011,CA,CCO,KRN,BRECKENRIDGE COMPLEX,01127969,2011-09-10 00:00:00+00:00,2011-09-17 00:00:00+00:00,1.0,7.0,1.0,25223.41,2010.0,153998209.199219,108936.958165465,168.0,9,2010,Mop-up (Extinguishing Hot Spots),Lightning
4502,2011,CA,CCO,KRN,CANYON,01127244,2011-09-04 00:00:00+00:00,2011-09-10 00:00:00+00:00,16.0,7.0,1.0,14585.36,2010.0,88202155.5507812,73058.5831931079,144.0,9,2010,Mop-up (Extinguishing Hot Spots),Reburn
4504,2011,CA,CCO,KRN,COMANCHE,01127933,2011-09-10 00:00:00+00:00,2011-09-17 00:00:00+00:00,1.0,2.0,1.0,25939.01,2010.0,157240316.996094,82556.8149346497,168.0,9,2010,Indirect Attack (Firebreaks & Barriers),Lightning
4505,2011,CA,CCO,KRN,GRAPE,01127071,2011-08-17 00:00:00+00:00,2011-08-18 00:00:00+00:00,10.0,1.0,1.0,155.2015,2010.0,935851.0859375,6174.80431814683,24.0,8,2010,Direct Attack (Hand Crews & Tools),Fireworks
4506,2011,CA,CCO,KRN,HARPER,01127997,2011-09-10 00:00:00+00:00,2011-09-14 00:00:00+00:00,1.0,1.0,1.0,465.2943,2010.0,2840164.58203125,9152.59993143878,96.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
4507,2011,CA,CCO,KRN,HARRIS,01127933,2011-09-10 00:00:00+00:00,2011-09-11 00:00:00+00:00,1.0,1.0,1.0,217.545,2010.0,1314647.77734375,4961.24976990887,24.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
4508,2011,CA,CCO,KRN,HART,01128026,2011-09-10 00:00:00+00:00,2011-09-12 00:00:00+00:00,1.0,1.0,1.0,283.8314,2010.0,1730319.1328125,8601.45445112789,48.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
4510,2011,CA,CCO,KRN,INDIAN,01127902,2011-09-10 00:00:00+00:00,2011-09-14 00:00:00+00:00,1.0,7.0,1.0,3068.719,2010.0,18688030.6757812,23021.5869926154,96.0,9,2010,Mop-up (Extinguishing Hot Spots),Lightning
4511,2011,CA,CCO,KRN,KNOB,01127930,2011-09-10 00:00:00+00:00,2011-09-11 00:00:00+00:00,1.0,7.0,1.0,2709.766,2010.0,16385981.1289062,20803.1373622045,24.0,9,2010,Mop-up (Extinguishing Hot Spots),Lightning
4512,2011,CA,CCO,KRN,LIGHTNING,01127883,2011-09-10 00:00:00+00:00,2011-09-11 00:00:00+00:00,1.0,2.0,1.0,550.7938,2010.0,3370411.0546875,9566.94362974566,24.0,9,2010,Indirect Attack (Firebreaks & Barriers),Lightning
4513,2011,CA,CCO,KRN,NORTH,01127901,2011-09-10 00:00:00+00:00,2011-09-11 00:00:00+00:00,1.0,2.0,1.0,3438.941,2010.0,21067006.7617188,23593.8121049091,24.0,9,2010,Indirect Attack (Firebreaks & Barriers),Lightning
4514,2011,CA,CCO,KRN,OLD,01129618,2011-09-23 00:00:00+00:00,2011-09-24 00:00:00+00:00,1.0,1.0,1.0,408.6696,2010.0,2518320.4453125,7590.56898937679,24.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
4516,2011,CA,CCO,KRN,REED,01127925,2011-09-10 00:00:00+00:00,2011-09-11 00:00:00+00:00,1.0,2.0,1.0,5899.568,2010.0,36122198.9648438,30547.1198528367,24.0,9,2010,Indirect Attack (Firebreaks & Barriers),Lightning
4518,2011,CA,CCO,KRN,WOLF,01127984,2011-09-10 00:00:00+00:00,2011-09-11 00:00:00+00:00,1.0,1.0,1.0,633.4729,2010.0,3829518.6796875,8975.23805730259,24.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
4545,2011,CA,CDF,LNU,BEACON,00006823,2011-08-27 00:00:00+00:00,2011-08-30 00:00:00+00:00,7.0,1.0,1.0,702.765,2010.0,4625491.38671875,13160.9046352794,72.0,8,2010,Direct Attack (Hand Crews & Tools),Arson
4546,2011,CA,CDF,LNU,KNOXVILLE,00006369,2011-08-13 00:00:00+00:00,2011-08-16 00:00:00+00:00,3.0,1.0,1.0,507.8069,2010.0,3381835.7734375,7597.90836544844,72.0,8,2010,Direct Attack (Hand Crews & Tools),Smoking
4547,2011,CA,CDF,LNU,OLD,00006677,2011-08-23 00:00:00+00:00,2011-08-25 00:00:00+00:00,9.0,1.0,1.0,28.64768,2010.0,189828.9375,2306.90726603603,48.0,8,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
4548,2011,CA,USF,LPF,ALISO,00000005,2011-06-08 00:00:00+00:00,2011-06-13 00:00:00+00:00,9.0,6.0,1.0,35.07863,2010.0,211216.109375,2158.74269779751,120.0,6,2010,Natural Barriers (Using Terrain Features),Miscellaneous
4549,2011,CA,USF,LPF,BUCKHORN,00000025,2011-09-10 00:00:00+00:00,2011-09-17 00:00:00+00:00,1.0,8.0,1.0,65.54086,2010.0,396602.34375,2919.48434458509,168.0,9,2010,Fire Shelter Deployment (Emergency Only),Lightning
4550,2011,CA,USF,LPF,CIELO,,2011-10-23 00:00:00+00:00,2011-10-27 00:00:00+00:00,9.0,1.0,1.0,17.60636,2010.0,105179.98046875,2067.89776601561,96.0,10,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
4551,2011,CA,USF,LPF,FIGUERO,00002238,2011-09-03 00:00:00+00:00,2011-09-12 00:00:00+00:00,2.0,8.0,1.0,675.5593,2010.0,4069234.42578125,10367.2354709734,216.0,9,2010,Fire Shelter Deployment (Emergency Only),Equipment Use
4552,2011,CA,USF,LPF,FRAZIER 1,,2011-09-09 00:00:00+00:00,2011-09-13 00:00:00+00:00,1.0,1.0,1.0,15.86337,2010.0,95424.0625,1461.48349449898,96.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
4553,2011,CA,USF,LPF,GOAT,00000021,2011-09-10 00:00:00+00:00,2011-09-13 00:00:00+00:00,1.0,6.0,1.0,107.0067,2010.0,642197.0625,3918.60857817067,72.0,9,2010,Natural Barriers (Using Terrain Features),Lightning
4554,2011,CA,USF,LPF,HURRICANE,00002320,2011-09-10 00:00:00+00:00,2011-09-13 00:00:00+00:00,1.0,8.0,1.0,124.81,2010.0,751195.78515625,4759.48593205193,72.0,9,2010,Fire Shelter Deployment (Emergency Only),Lightning
4555,2011,CA,USF,LPF,QUARRY,00000030,2011-09-10 00:00:00+00:00,2011-09-14 00:00:00+00:00,1.0,8.0,1.0,13.49842,2010.0,81514.62109375,1306.16761255996,96.0,9,2010,Fire Shelter Deployment (Emergency Only),Lightning
4557,2011,CA,USF,LPF,SALT,00000031,2011-09-10 00:00:00+00:00,2011-09-16 00:00:00+00:00,1.0,6.0,1.0,15.17708,2010.0,91510.640625,1364.23141423482,144.0,9,2010,Natural Barriers (Using Terrain Features),Lightning
4558,2011,CA,USF,LPF,STATION,00000042,2011-10-22 00:00:00+00:00,2011-11-01 00:00:00+00:00,9.0,6.0,1.0,24.00594,2010.0,144553.4765625,2217.50021104471,240.0,10,2010,Natural Barriers (Using Terrain Features),Miscellaneous
4559,2011,CA,USF,MDF,CHICKEN,00000033,2011-09-23 00:00:00+00:00,2011-10-20 00:00:00+00:00,1.0,1.0,1.0,13.58235,2010.0,96606.8046875,1365.46733332442,648.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
4560,2011,CA,USF,MDF,COUGAR,00000002,2011-06-08 00:00:00+00:00,2011-09-05 00:00:00+00:00,4.0,1.0,1.0,1790.561,2010.0,12986264.0820312,17976.1086082435,2136.0,6,2010,Direct Attack (Hand Crews & Tools),Campfire
4561,2011,CA,USF,MDF,MAMMOTH,00000005,2011-07-15 00:00:00+00:00,2011-09-05 00:00:00+00:00,6.0,1.0,1.0,1193.316,2010.0,8686068.3046875,15486.5972710446,1248.0,7,2010,Direct Attack (Hand Crews & Tools),Railroad
4562,2011,CA,USF,MDF,SCORPION,00000003,2011-07-15 00:00:00+00:00,2011-09-05 00:00:00+00:00,6.0,1.0,1.0,1417.535,2010.0,10328312.1523438,23105.5373091419,1248.0,7,2010,Direct Attack (Hand Crews & Tools),Railroad
4563,2011,CA,CDF,MEU,PASS,00005340,2011-08-03 00:00:00+00:00,2011-08-09 00:00:00+00:00,10.0,7.0,1.0,643.9498,2010.0,4424770.5625,10951.514748327,144.0,8,2010,Mop-up (Extinguishing Hot Spots),Fireworks
4566,2011,CA,CDF,MVU,BARRETT,00009554,2011-08-27 00:00:00+00:00,2011-08-28 00:00:00+00:00,1.0,1.0,1.0,160.2964,2010.0,918010.1015625,4195.84609271957,24.0,8,2010,Direct Attack (Hand Crews & Tools),Lightning
4567,2011,CA,CDF,MVU,BEE,00006069,2011-06-05 00:00:00+00:00,2011-06-06 00:00:00+00:00,9.0,1.0,1.0,185.4253,2010.0,1060174.59375,4278.62612010901,24.0,6,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
4568,2011,CA,CDF,MVU,BORDER 12,00006707,2011-06-21 00:00:00+00:00,2011-06-22 00:00:00+00:00,14.0,1.0,1.0,35.89542,2010.0,205358.4765625,2580.84439577034,24.0,6,2010,Direct Attack (Hand Crews & Tools),Unknown
4569,2011,CA,CDF,MVU,BORDER 16,00010985,2011-09-30 00:00:00+00:00,2011-10-01 00:00:00+00:00,14.0,1.0,1.0,21.72746,2010.0,124326.3046875,1880.70543774271,24.0,9,2010,Direct Attack (Hand Crews & Tools),Unknown
4570,2011,CA,CDF,MVU,EAGLE,00008019,2011-07-21 00:00:00+00:00,2011-07-29 00:00:00+00:00,7.0,7.0,1.0,13992.99,2010.0,81301191.9960938,106704.092969218,192.0,7,2010,Mop-up (Extinguishing Hot Spots),Arson
4571,2011,CA,CDF,MVU,GREAT,00011019,2011-10-01 00:00:00+00:00,2011-10-07 00:00:00+00:00,14.0,7.0,1.0,2133.962,2010.0,12328060.1132812,19342.5765127988,144.0,10,2010,Mop-up (Extinguishing Hot Spots),Unknown
4572,2011,CA,CDF,MVU,PALA,00009673,2011-08-29 00:00:00+00:00,2011-09-01 00:00:00+00:00,11.0,2.0,1.0,191.5002,2010.0,1114503.234375,7536.12076921941,72.0,8,2010,Indirect Attack (Firebreaks & Barriers),Powerline
4575,2011,CA,CDF,NEU,CHALK FIRE,00026367,2011-12-01 00:00:00+00:00,2011-12-02 00:00:00+00:00,18.0,7.0,1.0,16.59121,2010.0,112053.40625,2671.10276153999,24.0,12,2010,Mop-up (Extinguishing Hot Spots),Miscellaneous Human Causes
4577,2011,CA,CDF,NEU,KRISTA,00015232,2011-07-09 00:00:00+00:00,2011-07-10 00:00:00+00:00,14.0,1.0,1.0,341.6777,2010.0,2307392.8671875,8225.86503803691,24.0,7,2010,Direct Attack (Hand Crews & Tools),Unknown
4586,2011,CA,CDF,NEU,YEAGER INCIDENT,00017940,2011-08-11 00:00:00+00:00,2011-08-12 00:00:00+00:00,10.0,1.0,1.0,140.3277,2010.0,945731.33984375,4457.13689672994,24.0,8,2010,Direct Attack (Hand Crews & Tools),Fireworks
4587,2011,CA,BLM,NOD,ANNIE,00003546,2011-08-18 00:00:00+00:00,2011-08-26 00:00:00+00:00,14.0,1.0,1.0,2075.78,2010.0,15184435.7226562,18354.24011021,192.0,8,2010,Direct Attack (Hand Crews & Tools),Unknown
4588,2011,CA,BLM,NOD,DEPOT,0003526,2011-08-17 00:00:00+00:00,2011-08-18 00:00:00+00:00,14.0,1.0,1.0,19.62492,2010.0,136004.30078125,2006.08683358014,24.0,8,2010,Direct Attack (Hand Crews & Tools),Unknown
4589,2011,CA,BLM,NOD,HERLONG,00002892,2011-07-15 00:00:00+00:00,2011-07-17 00:00:00+00:00,14.0,1.0,1.0,324.9071,2010.0,2251290.75390625,9498.04146776016,48.0,7,2010,Direct Attack (Hand Crews & Tools),Unknown
4590,2011,CA,BLM,NOD,HOG,00003195,2011-07-30 00:00:00+00:00,2011-08-05 00:00:00+00:00,1.0,7.0,1.0,267.3528,2010.0,1890640.84765625,9469.15721685929,144.0,7,2010,Mop-up (Extinguishing Hot Spots),Lightning
4591,2011,CA,BLM,NOD,HOLBROOK 2,00004362,2011-09-24 00:00:00+00:00,2011-09-26 00:00:00+00:00,1.0,7.0,1.0,84.09361,2010.0,599853.54296875,5927.0088243223,48.0,9,2010,Mop-up (Extinguishing Hot Spots),Lightning
4592,2011,CA,CCO,ORC,CARBON CANYON,00045067,2011-07-07 00:00:00+00:00,2011-07-08 00:00:00+00:00,14.0,7.0,1.0,508.3433,2010.0,2996047.60546875,8143.54219306446,24.0,7,2010,Mop-up (Extinguishing Hot Spots),Unknown
4597,2011,CA,CDF,RRU,CANYON,00053293,2011-06-11 00:00:00+00:00,2011-06-12 00:00:00+00:00,9.0,1.0,1.0,54.52419,2010.0,317857.2109375,4172.07438548838,24.0,6,2010,Direct Attack (Hand Crews & Tools),Miscellaneous
4599,2011,CA,CDF,RRU,GARZA,00077036,2011-08-22 00:00:00+00:00,2011-08-23 00:00:00+00:00,2.0,1.0,1.0,167.3494,2010.0,983418.23046875,5911.42678300816,24.0,8,2010,Direct Attack (Hand Crews & Tools),Equipment Use
4600,2011,CA,CDF,RRU,GILMAN,00071943,2011-08-06 00:00:00+00:00,2011-08-07 00:00:00+00:00,14.0,2.0,1.0,1026.639,2010.0,6050513.421875,11895.2224922517,24.0,8,2010,Indirect Attack (Firebreaks & Barriers),Unknown
4602,2011,CA,CDF,RRU,KELLER,00079634,2011-08-29 00:00:00+00:00,2011-08-30 00:00:00+00:00,2.0,1.0,1.0,411.1817,2010.0,2406200.08984375,9870.63591400686,24.0,8,2010,Direct Attack (Hand Crews & Tools),Equipment Use
4609,2011,CA,CCO,SBC,CANYON,00008049,2011-08-10 00:00:00+00:00,2011-08-11 00:00:00+00:00,2.0,2.0,1.0,188.9787,2010.0,1139894.1796875,6903.32039456343,24.0,8,2010,Indirect Attack (Firebreaks & Barriers),Equipment Use
4615,2011,CA,CDF,SCU,TOP,00002885,2011-07-21 00:00:00+00:00,2011-07-22 00:00:00+00:00,8.0,2.0,1.0,516.9648,2010.0,3346731.14453125,10291.0812108148,24.0,7,2010,Indirect Attack (Firebreaks & Barriers),Children
4619,2011,CA,CDF,SHU,CANYON,00004413,2011-06-20 00:00:00+00:00,2011-06-21 00:00:00+00:00,11.0,7.0,1.0,31.46874,2010.0,222013.19921875,2655.688399251,24.0,6,2010,Mop-up (Extinguishing Hot Spots),Powerline
4629,2011,CA,CDF,SKU,HAWKINSVILLE,00006407,2011-09-01 00:00:00+00:00,2011-09-02 00:00:00+00:00,2.0,1.0,1.0,120.1135,2010.0,874987.62890625,4481.04763682501,24.0,9,2010,Direct Attack (Hand Crews & Tools),Equipment Use
4648,2011,CA,USF,SQF,BLOOM,00000014,2011-07-06 00:00:00+00:00,2011-07-10 00:00:00+00:00,1.0,7.0,1.0,114.3859,2010.0,705612.28515625,3675.73396803774,96.0,7,2010,Mop-up (Extinguishing Hot Spots),Lightning
4649,2011,CA,USF,SQF,BOREL,00000030,2011-07-24 00:00:00+00:00,2011-08-01 00:00:00+00:00,9.0,7.0,1.0,39.44989,2010.0,241831.59375,2342.72761859441,192.0,7,2010,Mop-up (Extinguishing Hot Spots),Miscellaneous
4650,2011,CA,USF,SQF,CANEBREAK,00000043,2011-08-27 00:00:00+00:00,2011-08-31 00:00:00+00:00,1.0,7.0,1.0,34.85452,2010.0,214101.57421875,2086.70747934182,96.0,8,2010,Mop-up (Extinguishing Hot Spots),Lightning
4651,2011,CA,USF,SQF,CHURCH,00000020,2011-07-11 00:00:00+00:00,2011-07-25 00:00:00+00:00,1.0,1.0,1.0,58.56498,2010.0,361607.79296875,4262.36663026215,336.0,7,2010,Direct Attack (Hand Crews & Tools),Lightning
4652,2011,CA,USF,SQF,COLD,00002080,2011-08-20 00:00:00+00:00,2011-08-31 00:00:00+00:00,4.0,2.0,1.0,10.14761,2010.0,65433.94921875,1598.65083203992,264.0,8,2010,Indirect Attack (Firebreaks & Barriers),Campfire
4653,2011,CA,USF,SQF,COVE,00001234,2011-05-27 00:00:00+00:00,2011-06-02 00:00:00+00:00,9.0,2.0,1.0,1121.373,2010.0,6887568.30078125,27090.9848466165,144.0,5,2010,Indirect Attack (Firebreaks & Barriers),Miscellaneous
4654,2011,CA,USF,SQF,COW,00000051,2011-09-10 00:00:00+00:00,2011-09-17 00:00:00+00:00,1.0,7.0,1.0,135.8848,2010.0,831571.8046875,3517.61272537458,168.0,9,2010,Mop-up (Extinguishing Hot Spots),Lightning
4655,2011,CA,USF,SQF,GIANT,00000027,2011-07-19 00:00:00+00:00,2011-10-05 00:00:00+00:00,9.0,7.0,1.0,25.13855,2010.0,155673.4296875,1897.3663570837,1872.0,7,2010,Mop-up (Extinguishing Hot Spots),Miscellaneous
4656,2011,CA,USF,SQF,GOLDEN,,2011-09-24 00:00:00+00:00,2011-11-14 00:00:00+00:00,1.0,7.0,1.0,11.96871,2010.0,74540.04296875,1201.39339879862,1224.0,9,2010,Mop-up (Extinguishing Hot Spots),Lightning
4657,2011,CA,USF,SQF,LION,00002087,2011-07-08 00:00:00+00:00,2011-11-08 00:00:00+00:00,1.0,7.0,1.0,20681.54,2010.0,129117383.082031,101561.799622521,2952.0,7,2010,Mop-up (Extinguishing Hot Spots),Lightning
4658,2011,CA,USF,SQF,MOTOR,00002117,2011-08-25 00:00:00+00:00,2011-10-01 00:00:00+00:00,2.0,8.0,1.0,5230.338,2010.0,33848175.1367188,33502.1635508367,888.0,8,2010,Fire Shelter Deployment (Emergency Only),Equipment Use
4660,2011,CA,USF,SQF,WILLOWS,00000046,2011-09-04 00:00:00+00:00,2011-09-12 00:00:00+00:00,7.0,7.0,1.0,1121.115,2010.0,6937807.671875,11775.9983236087,192.0,9,2010,Mop-up (Extinguishing Hot Spots),Arson
4661,2011,CA,USF,SRF,RUTH,00001848,2011-09-23 00:00:00+00:00,2011-09-29 00:00:00+00:00,5.0,3.0,1.0,1457.138,2010.0,10137233.015625,25857.5977230624,144.0,9,2010,Aerial Suppression (Planes & Helicopters),Debris Burning
4662,2011,CA,USF,STF,ACKERSON ,00003961,2011-12-21 00:00:00+00:00,2011-12-26 00:00:00+00:00,3.0,6.0,1.0,12.84431,2010.0,83488.0078125,1408.80073426962,120.0,12,2010,Natural Barriers (Using Terrain Features),Smoking
4663,2011,CA,USF,STF,COTTON,00003804,2011-11-15 00:00:00+00:00,2011-12-06 00:00:00+00:00,5.0,1.0,1.0,39.55087,2010.0,258189.5234375,2619.71064358862,504.0,11,2010,Direct Attack (Hand Crews & Tools),Debris Burning
4664,2011,CA,USF,STF,PUNCH,00000033,2011-09-12 00:00:00+00:00,2011-10-21 00:00:00+00:00,1.0,1.0,2.0,507.4517,2010.0,3334175.31640625,8248.4266531823,936.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
4665,2011,CA,USF,STF,RIDGE ,00003785,2011-12-01 00:00:00+00:00,2011-12-03 00:00:00+00:00,5.0,1.0,1.0,59.73061,2010.0,389425.30859375,4047.44419109196,48.0,12,2010,Direct Attack (Hand Crews & Tools),Debris Burning
4666,2011,CA,CDF,TCU,BLUE,00010455,2011-12-01 00:00:00+00:00,2011-12-06 00:00:00+00:00,5.0,1.0,1.0,698.1445,2010.0,4601599.5390625,35041.1855568658,120.0,12,2010,Direct Attack (Hand Crews & Tools),Debris Burning
4667,2011,CA,CDF,TCU,BRIDGE,00007079,2011-08-14 00:00:00+00:00,2011-08-15 00:00:00+00:00,14.0,1.0,1.0,77.20834,2010.0,501618.1953125,3403.94637784005,24.0,8,2010,Direct Attack (Hand Crews & Tools),Unknown
4668,2011,CA,CDF,TCU,EAST,00010515,2011-12-01 00:00:00+00:00,2011-12-05 00:00:00+00:00,5.0,1.0,1.0,44.06646,2010.0,291231.6953125,3954.04051650561,96.0,12,2010,Direct Attack (Hand Crews & Tools),Debris Burning
4670,2011,CA,CDF,TCU,FRECCERO,00007890,2011-09-08 00:00:00+00:00,2011-09-10 00:00:00+00:00,7.0,1.0,1.0,56.78341,2010.0,372475.60546875,3264.18047753606,48.0,9,2010,Direct Attack (Hand Crews & Tools),Arson
4673,2011,CA,CDF,TCU,MIDDLE,00006269,2011-07-22 00:00:00+00:00,2011-07-26 00:00:00+00:00,2.0,1.0,1.0,96.83292,2010.0,637130.6640625,4566.82854632504,96.0,7,2010,Direct Attack (Hand Crews & Tools),Equipment Use
4675,2011,CA,CDF,TCU,MURRAY,00006367,2011-07-25 00:00:00+00:00,2011-07-28 00:00:00+00:00,2.0,1.0,1.0,71.58362,2010.0,469856.66015625,4638.47032155218,72.0,7,2010,Direct Attack (Hand Crews & Tools),Equipment Use
4676,2011,CA,USF,TNF,INDIAN,00000072,2011-09-14 00:00:00+00:00,2011-09-26 00:00:00+00:00,1.0,6.0,1.0,12.72313,2010.0,86597.7578125,1374.92757721222,288.0,9,2010,Natural Barriers (Using Terrain Features),Lightning
4686,2011,CA,CCO,VNC,FOOTHILL,,2011-12-22 00:00:00+00:00,2011-12-26 00:00:00+00:00,11.0,1.0,1.0,60.44737,2010.0,359538.265625,3884.07570500821,96.0,12,2010,Direct Attack (Hand Crews & Tools),Powerline
4690,2011,CA,NPS,KNP,CRYSTAL CAVE,00000054,2011-08-02 00:00:00+00:00,2011-08-03 00:00:00+00:00,11.0,1.0,1.0,0.101242,2010.0,636.734375,175.38908417298,24.0,8,2010,Direct Attack (Hand Crews & Tools),Powerline
4691,2011,CA,NPS,KNP,WILLOW,00003282,2011-08-30 00:00:00+00:00,2011-10-27 00:00:00+00:00,1.0,1.0,1.0,8.151529,2010.0,51059.734375,1061.45004241677,1392.0,8,2010,Direct Attack (Hand Crews & Tools),Lightning
4697,2011,CA,NPS,YNP,AVALANCHE,00002558,2011-07-30 00:00:00+00:00,2011-09-11 00:00:00+00:00,1.0,1.0,1.0,1068.116,2010.0,6909905.57421875,14812.4038449352,1032.0,7,2010,Direct Attack (Hand Crews & Tools),Lightning
4698,2011,CA,NPS,YNP,TAMARACK,00003619,2011-09-13 00:00:00+00:00,2011-10-04 00:00:00+00:00,1.0,1.0,1.0,1014.106,2010.0,6580488.20703125,12277.3866413097,504.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
4699,2011,CA,NPS,YNP,BALD,00001641,2011-06-24 00:00:00+00:00,2011-06-30 00:00:00+00:00,1.0,1.0,1.0,202.9928,2010.0,1319724.98828125,5442.98133505874,144.0,6,2010,Direct Attack (Hand Crews & Tools),Lightning
4700,2011,CA,NPS,YNP,SMITH,00003624,2011-09-13 00:00:00+00:00,2011-10-04 00:00:00+00:00,1.0,1.0,1.0,22.89625,2010.0,149143.05078125,1733.04094349862,504.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
4701,2011,CA,NPS,YNP,BILEDO,00004484,2011-12-16 00:00:00+00:00,2011-12-18 00:00:00+00:00,4.0,1.0,1.0,19.64026,2010.0,126540.41015625,1808.71488084748,48.0,12,2010,Direct Attack (Hand Crews & Tools),Campfire
4702,2011,CA,NPS,LNP,SUMMIT,00004154,2011-09-14 00:00:00+00:00,2011-10-27 00:00:00+00:00,1.0,1.0,1.0,12.51644,2010.0,87628.16015625,2798.99279404419,1032.0,9,2010,Direct Attack (Hand Crews & Tools),Lightning
4703,2011,CA,NPS,MNP,WELLS,00000012,2011-08-27 00:00:00+00:00,2011-09-09 00:00:00+00:00,1.0,2.0,1.0,1708.175,2010.0,10414672.2890625,25493.1524591608,312.0,8,2010,Indirect Attack (Firebreaks & Barriers),Lightning
4714,2010,CA,CDF,SLU,LAKE,00007974,2010-10-09 00:00:00+00:00,2010-10-11 00:00:00+00:00,14.0,1.0,1.0,111.8237,2010.0,688720.07421875,3661.19020675963,48.0,10,2010,Direct Attack (Hand Crews & Tools),Unknown
4715,2010,CA,USF,SNF,BUCKHORN,1497,2010-08-07 00:00:00+00:00,2010-11-03 00:00:00+00:00,1.0,2.0,2.0,470.9669,2010.0,3039359.4453125,11660.680805262,2112.0,8,2010,Indirect Attack (Firebreaks & Barriers),Lightning
4718,2010,CA,USF,SQF,COW,1854,2010-06-19 00:00:00+00:00,2010-06-20 00:00:00+00:00,4.0,6.0,1.0,20.36153,2010.0,124953.21875,1963.60619795319,24.0,6,2010,Natural Barriers (Using Terrain Features),Campfire
4719,2010,CA,USF,SQF,CHINA,2302,2010-07-06 00:00:00+00:00,2010-07-08 00:00:00+00:00,9.0,8.0,1.0,33.89206,2010.0,207475.96875,2271.93562587703,48.0,7,2010,Fire Shelter Deployment (Emergency Only),Miscellaneous
4720,2010,CA,USF,SQF,CREEK,2467,2010-07-15 00:00:00+00:00,2010-07-16 00:00:00+00:00,1.0,1.0,1.0,95.88905,2010.0,591141.09375,4232.48107496347,24.0,7,2010,Direct Attack (Hand Crews & Tools),Lightning
4722,2010,CA,USF,SQF,BULL,2701,2010-07-25 00:00:00+00:00,2010-07-31 00:00:00+00:00,9.0,7.0,1.0,16448.22,2010.0,101433591.511719,75380.4717925573,144.0,7,2010,Mop-up (Extinguishing Hot Spots),Miscellaneous
4723,2010,CA,USF,SQF,CANYON,003564,2010-09-12 00:00:00+00:00,2010-09-24 00:00:00+00:00,9.0,2.0,1.0,9336.107,2010.0,57206017.671875,70270.7242429998,288.0,9,2010,Indirect Attack (Firebreaks & Barriers),Miscellaneous
4724,2010,CA,USF,STF,BUMMER ,00003148,2010-10-03 00:00:00+00:00,2010-11-16 00:00:00+00:00,1.0,1.0,,143.6677,2010.0,945966.3828125,5854.9708779695,1056.0,10,2010,Direct Attack (Hand Crews & Tools),Lightning
4725,2010,CA,USF,STF,PINECREST ,00002269,2010-08-08 00:00:00+00:00,2010-08-09 00:00:00+00:00,1.0,1.0,,906.6765,2010.0,5955881.20703125,19318.522414521,24.0,8,2010,Direct Attack (Hand Crews & Tools),Lightning
4726,2010,CA,CDF,TCU,CANAL,000361,2010-09-05 00:00:00+00:00,2010-09-06 00:00:00+00:00,14.0,1.0,1.0,157.9835,2010.0,992222.5703125,6164.93130231307,24.0,9,2010,Direct Attack (Hand Crews & Tools),Unknown
4727,2010,CA,CDF,TCU,CURVE,,2010-07-21 00:00:00+00:00,2010-07-22 00:00:00+00:00,14.0,1.0,1.0,107.389,2010.0,665829.53515625,4144.51337241228,24.0,7,2010,Direct Attack (Hand Crews & Tools),Unknown
4730,2010,CA,CDF,TUU,STOKES 2,00000320,2010-08-17 00:00:00+00:00,2010-08-18 00:00:00+00:00,2.0,1.0,1.0,895.2642,2010.0,5621391.2890625,14171.0947834135,24.0,8,2010,Direct Attack (Hand Crews & Tools),Equipment Use
4731,2010,CA,DOD,AFV,BEAR CREEK,3344,2010-10-28 00:00:00+00:00,2010-10-30 00:00:00+00:00,11.0,7.0,1.0,1219.537,2010.0,7311003.28515625,12973.7103820765,48.0,10,2010,Mop-up (Extinguishing Hot Spots),Powerline
4732,2010,CA,USF,ANF,ESCORT,2016,2010-06-05 00:00:00+00:00,2010-07-05 00:00:00+00:00,9.0,6.0,1.0,9.463291,2010.0,56707.98046875,965.339328042594,720.0,6,2010,Natural Barriers (Using Terrain Features),Miscellaneous
4734,2010,CA,USF,ANF,MENDENHALL,2234,2010-06-17 00:00:00+00:00,2010-07-17 00:00:00+00:00,9.0,6.0,1.0,7.243333,2010.0,43416.875,780.829290203978,720.0,6,2010,Natural Barriers (Using Terrain Features),Miscellaneous
